Nombre,Plataforma,Editorial,Genero,Año,Region,Ventas
Pac-Man,NES,Namco Bandai Games,Puzzle,1984,Otros,0.02
Xevious,NES,Namco Bandai Games,Shooter,1984,Europa,0.06
Xevious,NES,Namco Bandai Games,Shooter,1984,Japon,1.27
Xevious,NES,Namco Bandai Games,Shooter,1984,NorteAmerica,0.18
Xevious,NES,Namco Bandai Games,Shooter,1984,Otros,0.01
Pinball,NES,Nintendo,Action,1984,Europa,0.19
Pinball,NES,Nintendo,Action,1984,Japon,0.83
Pinball,NES,Nintendo,Action,1984,NorteAmerica,0.8
Pinball,NES,Nintendo,Action,1984,Otros,0.03
4 Nin uchi Mahjong,NES,Nintendo,Misc,1984,Europa,0
4 Nin uchi Mahjong,NES,Nintendo,Misc,1984,Japon,1.45
4 Nin uchi Mahjong,NES,Nintendo,Misc,1984,NorteAmerica,0
4 Nin uchi Mahjong,NES,Nintendo,Misc,1984,Otros,0
Clu Clu Land,NES,Nintendo,Puzzle,1984,Europa,0.1
Clu Clu Land,NES,Nintendo,Puzzle,1984,Japon,0.28
Clu Clu Land,NES,Nintendo,Puzzle,1984,NorteAmerica,0.42
Clu Clu Land,NES,Nintendo,Puzzle,1984,Otros,0.02
Excitebike,NES,Nintendo,Racing,1984,Europa,0.48
Excitebike,NES,Nintendo,Racing,1984,Japon,1.57
Excitebike,NES,Nintendo,Racing,1984,NorteAmerica,2.04
Excitebike,NES,Nintendo,Racing,1984,Otros,0.07
F1 Race,NES,Nintendo,Racing,1984,Europa,0
F1 Race,NES,Nintendo,Racing,1984,Japon,1.52
F1 Race,NES,Nintendo,Racing,1984,NorteAmerica,0
F1 Race,NES,Nintendo,Racing,1984,Otros,0
Duck Hunt,NES,Nintendo,Shooter,1984,Europa,0.63
Duck Hunt,NES,Nintendo,Shooter,1984,Japon,0.28
Duck Hunt,NES,Nintendo,Shooter,1984,NorteAmerica,26.93
Duck Hunt,NES,Nintendo,Shooter,1984,Otros,0.47
Hogan's Alley,NES,Nintendo,Shooter,1984,Europa,0.16
Hogan's Alley,NES,Nintendo,Shooter,1984,Japon,0.41
Hogan's Alley,NES,Nintendo,Shooter,1984,NorteAmerica,0.68
Hogan's Alley,NES,Nintendo,Shooter,1984,Otros,0.02
Golf,NES,Nintendo,Sports,1984,Europa,0.28
Golf,NES,Nintendo,Sports,1984,Japon,2.46
Golf,NES,Nintendo,Sports,1984,NorteAmerica,1.22
Golf,NES,Nintendo,Sports,1984,Otros,0.04
Tennis,NES,Nintendo,Sports,1984,Europa,0.11
Tennis,NES,Nintendo,Sports,1984,Japon,1.56
Tennis,NES,Nintendo,Sports,1984,NorteAmerica,0.48
Tennis,NES,Nintendo,Sports,1984,Otros,0.02
Ghostbusters,2600,Activision,Puzzle,1985,Europa,0.03
Ghostbusters,2600,Activision,Puzzle,1985,Japon,0
Ghostbusters,2600,Activision,Puzzle,1985,NorteAmerica,0.42
Ghostbusters,2600,Activision,Puzzle,1985,Otros,0
Alter Ego,PC,Activision,Simulation,1985,Europa,0.03
Alter Ego,PC,Activision,Simulation,1985,Japon,0
Alter Ego,PC,Activision,Simulation,1985,NorteAmerica,0
Alter Ego,PC,Activision,Simulation,1985,Otros,0.01
1942,NES,Capcom,Shooter,1985,Europa,0.14
1942,NES,Capcom,Shooter,1985,Japon,0.21
1942,NES,Capcom,Shooter,1985,NorteAmerica,0.65
1942,NES,Capcom,Shooter,1985,Otros,0
Bomberman,NES,Hudson Soft,Puzzle,1985,Europa,0
Bomberman,NES,Hudson Soft,Puzzle,1985,Japon,0.85
Bomberman,NES,Hudson Soft,Puzzle,1985,NorteAmerica,0.18
Bomberman,NES,Hudson Soft,Puzzle,1985,Otros,0
Strongest Tokyo University Shogi DS,DS,Mycom,Action,1985,Europa,0
Strongest Tokyo University Shogi DS,DS,Mycom,Action,1985,Japon,0.02
Strongest Tokyo University Shogi DS,DS,Mycom,Action,1985,NorteAmerica,0
Strongest Tokyo University Shogi DS,DS,Mycom,Action,1985,Otros,0
Tag Team Match M.U.S.C.L.E.,NES,Namco Bandai Games,Fighting,1985,Europa,0
Tag Team Match M.U.S.C.L.E.,NES,Namco Bandai Games,Fighting,1985,Japon,1.05
Tag Team Match M.U.S.C.L.E.,NES,Namco Bandai Games,Fighting,1985,NorteAmerica,0
Tag Team Match M.U.S.C.L.E.,NES,Namco Bandai Games,Fighting,1985,Otros,0
Dig Dug,NES,Namco Bandai Games,Puzzle,1985,Europa,0
Dig Dug,NES,Namco Bandai Games,Puzzle,1985,Japon,0.41
Dig Dug,NES,Namco Bandai Games,Puzzle,1985,NorteAmerica,0
Dig Dug,NES,Namco Bandai Games,Puzzle,1985,Otros,0
Kung Fu,NES,Nintendo,Action,1985,Europa,0.38
Kung Fu,NES,Nintendo,Action,1985,Japon,1.42
Kung Fu,NES,Nintendo,Action,1985,NorteAmerica,1.64
Kung Fu,NES,Nintendo,Action,1985,Otros,0.06
Balloon Fight,NES,Nintendo,Platform,1985,Europa,0.09
Balloon Fight,NES,Nintendo,Platform,1985,Japon,0.43
Balloon Fight,NES,Nintendo,Platform,1985,NorteAmerica,0.39
Balloon Fight,NES,Nintendo,Platform,1985,Otros,0.01
Ice Climber,NES,Nintendo,Platform,1985,Europa,0.1
Ice Climber,NES,Nintendo,Platform,1985,Japon,0.92
Ice Climber,NES,Nintendo,Platform,1985,NorteAmerica,0.46
Ice Climber,NES,Nintendo,Platform,1985,Otros,0.02
Super Mario Bros.,NES,Nintendo,Platform,1985,Europa,3.58
Super Mario Bros.,NES,Nintendo,Platform,1985,Japon,6.81
Super Mario Bros.,NES,Nintendo,Platform,1985,NorteAmerica,29.08
Super Mario Bros.,NES,Nintendo,Platform,1985,Otros,0.77
Wrecking Crew,NES,Nintendo,Platform,1985,Europa,0
Wrecking Crew,NES,Nintendo,Platform,1985,Japon,0.51
Wrecking Crew,NES,Nintendo,Platform,1985,NorteAmerica,0
Wrecking Crew,NES,Nintendo,Platform,1985,Otros,0
Gyromite,NES,Nintendo,Puzzle,1985,Europa,0.16
Gyromite,NES,Nintendo,Puzzle,1985,Japon,0.4
Gyromite,NES,Nintendo,Puzzle,1985,NorteAmerica,0.73
Gyromite,NES,Nintendo,Puzzle,1985,Otros,0.03
Soccer,NES,Nintendo,Sports,1985,Europa,0.23
Soccer,NES,Nintendo,Sports,1985,Japon,1.53
Soccer,NES,Nintendo,Sports,1985,NorteAmerica,0.18
Soccer,NES,Nintendo,Sports,1985,Otros,0.02
Solaris,2600,Atari,Shooter,1986,Europa,0.02
Solaris,2600,Atari,Shooter,1986,Japon,0
Solaris,2600,Atari,Shooter,1986,NorteAmerica,0.35
Solaris,2600,Atari,Shooter,1986,Otros,0
RealSports Boxing,2600,Atari,Sports,1986,Europa,0.02
RealSports Boxing,2600,Atari,Sports,1986,Japon,0
RealSports Boxing,2600,Atari,Sports,1986,NorteAmerica,0.28
RealSports Boxing,2600,Atari,Sports,1986,Otros,0
Commando,NES,Capcom,Action,1986,Europa,0.16
Commando,NES,Capcom,Action,1986,Japon,0.25
Commando,NES,Capcom,Action,1986,NorteAmerica,0.71
Commando,NES,Capcom,Action,1986,Otros,0.03
Ghosts 'n Goblins,NES,Capcom,Action,1986,Europa,0.26
Ghosts 'n Goblins,NES,Capcom,Action,1986,Japon,0.61
Ghosts 'n Goblins,NES,Capcom,Action,1986,NorteAmerica,0.74
Ghosts 'n Goblins,NES,Capcom,Action,1986,Otros,0.03
Dragon Warrior,NES,Capcom,Role-Playing,1986,Europa,0
Dragon Warrior,NES,Capcom,Role-Playing,1986,Japon,0.52
Dragon Warrior,NES,Capcom,Role-Playing,1986,NorteAmerica,0.49
Dragon Warrior,NES,Capcom,Role-Playing,1986,Otros,1.51
Doraemon,NES,Hudson Soft,Action,1986,Europa,0
Doraemon,NES,Hudson Soft,Action,1986,Japon,1.15
Doraemon,NES,Hudson Soft,Action,1986,NorteAmerica,0
Doraemon,NES,Hudson Soft,Action,1986,Otros,0
Adventure Island,NES,Hudson Soft,Platform,1986,Europa,0
Adventure Island,NES,Hudson Soft,Platform,1986,Japon,1.05
Adventure Island,NES,Hudson Soft,Platform,1986,NorteAmerica,0
Adventure Island,NES,Hudson Soft,Platform,1986,Otros,0
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Hudson Soft,Platform,1986,Europa,0
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Hudson Soft,Platform,1986,Japon,1.5
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Hudson Soft,Platform,1986,NorteAmerica,0
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Hudson Soft,Platform,1986,Otros,0
Star Soldier,NES,Hudson Soft,Shooter,1986,Europa,0.06
Star Soldier,NES,Hudson Soft,Shooter,1986,Japon,0.57
Star Soldier,NES,Hudson Soft,Shooter,1986,NorteAmerica,0.32
Star Soldier,NES,Hudson Soft,Shooter,1986,Otros,0.01
Castlevania,NES,Konami Digital Entertainment,Platform,1986,Europa,0.06
Castlevania,NES,Konami Digital Entertainment,Platform,1986,Japon,0.62
Castlevania,NES,Konami Digital Entertainment,Platform,1986,NorteAmerica,0.54
Castlevania,NES,Konami Digital Entertainment,Platform,1986,Otros,0.01
Ganbare Goemon! Karakuri Douchuu,NES,Konami Digital Entertainment,Platform,1986,Europa,0
Ganbare Goemon! Karakuri Douchuu,NES,Konami Digital Entertainment,Platform,1986,Japon,1.2
Ganbare Goemon! Karakuri Douchuu,NES,Konami Digital Entertainment,Platform,1986,NorteAmerica,0
Ganbare Goemon! Karakuri Douchuu,NES,Konami Digital Entertainment,Platform,1986,Otros,0
Gradius,NES,Konami Digital Entertainment,Shooter,1986,Europa,0.08
Gradius,NES,Konami Digital Entertainment,Shooter,1986,Japon,1
Gradius,NES,Konami Digital Entertainment,Shooter,1986,NorteAmerica,0.27
Gradius,NES,Konami Digital Entertainment,Shooter,1986,Otros,0.01
TwinBee,NES,Konami Digital Entertainment,Shooter,1986,Europa,0
TwinBee,NES,Konami Digital Entertainment,Shooter,1986,Japon,1.2
TwinBee,NES,Konami Digital Entertainment,Shooter,1986,NorteAmerica,0
TwinBee,NES,Konami Digital Entertainment,Shooter,1986,Otros,0
Pro Yakyuu Family Stadium,NES,Namco Bandai Games,Sports,1986,Europa,0
Pro Yakyuu Family Stadium,NES,Namco Bandai Games,Sports,1986,Japon,2.05
Pro Yakyuu Family Stadium,NES,Namco Bandai Games,Sports,1986,NorteAmerica,0.15
Pro Yakyuu Family Stadium,NES,Namco Bandai Games,Sports,1986,Otros,0
World Class Track Meet,NES,Namco Bandai Games,Sports,1986,Europa,0.45
World Class Track Meet,NES,Namco Bandai Games,Sports,1986,Japon,0.64
World Class Track Meet,NES,Namco Bandai Games,Sports,1986,NorteAmerica,1.92
World Class Track Meet,NES,Namco Bandai Games,Sports,1986,Otros,0.07
Metroid,NES,Nintendo,Action,1986,Europa,0.31
Metroid,NES,Nintendo,Action,1986,Japon,1.04
Metroid,NES,Nintendo,Action,1986,NorteAmerica,1.33
Metroid,NES,Nintendo,Action,1986,Otros,0.05
The Legend of Zelda,NES,Nintendo,Action,1986,Europa,0.93
The Legend of Zelda,NES,Nintendo,Action,1986,Japon,1.69
The Legend of Zelda,NES,Nintendo,Action,1986,NorteAmerica,3.74
The Legend of Zelda,NES,Nintendo,Action,1986,Otros,0.14
The Mysterious Murasame Castle,NES,Nintendo,Action,1986,Europa,0
The Mysterious Murasame Castle,NES,Nintendo,Action,1986,Japon,0.57
The Mysterious Murasame Castle,NES,Nintendo,Action,1986,NorteAmerica,0
The Mysterious Murasame Castle,NES,Nintendo,Action,1986,Otros,0
Kid Icarus,NES,Nintendo,Platform,1986,Europa,0.12
Kid Icarus,NES,Nintendo,Platform,1986,Japon,1.09
Kid Icarus,NES,Nintendo,Platform,1986,NorteAmerica,0.53
Kid Icarus,NES,Nintendo,Platform,1986,Otros,0.02
Super Mario Bros.: The Lost Levels,NES,Nintendo,Platform,1986,Europa,0
Super Mario Bros.: The Lost Levels,NES,Nintendo,Platform,1986,Japon,2.65
Super Mario Bros.: The Lost Levels,NES,Nintendo,Platform,1986,NorteAmerica,0
Super Mario Bros.: The Lost Levels,NES,Nintendo,Platform,1986,Otros,0
Rad Racer,NES,Nintendo,Racing,1986,Europa,0.37
Rad Racer,NES,Nintendo,Racing,1986,Japon,0.41
Rad Racer,NES,Nintendo,Racing,1986,NorteAmerica,1.13
Rad Racer,NES,Nintendo,Racing,1986,Otros,0.05
Commando,2600,Activision,Action,1987,Europa,0.02
Commando,2600,Activision,Action,1987,Japon,0
Commando,2600,Activision,Action,1987,NorteAmerica,0.44
Commando,2600,Activision,Action,1987,Otros,0
Kung-Fu Master,2600,Activision,Action,1987,Europa,0.04
Kung-Fu Master,2600,Activision,Action,1987,Japon,0
Kung-Fu Master,2600,Activision,Action,1987,NorteAmerica,0.6
Kung-Fu Master,2600,Activision,Action,1987,Otros,0.01
Defender II,2600,Atari,Shooter,1987,Europa,0.02
Defender II,2600,Atari,Shooter,1987,Japon,0
Defender II,2600,Atari,Shooter,1987,NorteAmerica,0.42
Defender II,2600,Atari,Shooter,1987,Otros,0
Desert Falcon,2600,Atari,Shooter,1987,Europa,0.01
Desert Falcon,2600,Atari,Shooter,1987,Japon,0
Desert Falcon,2600,Atari,Shooter,1987,NorteAmerica,0.24
Desert Falcon,2600,Atari,Shooter,1987,Otros,0
Super Baseball,2600,Atari,Sports,1987,Europa,0
Super Baseball,2600,Atari,Sports,1987,Japon,0
Super Baseball,2600,Atari,Sports,1987,NorteAmerica,0.07
Super Baseball,2600,Atari,Sports,1987,Otros,0
Super Football,2600,Atari,Sports,1987,Europa,0
Super Football,2600,Atari,Sports,1987,Japon,0
Super Football,2600,Atari,Sports,1987,NorteAmerica,0.07
Super Football,2600,Atari,Sports,1987,Otros,0
Mega Man,NES,Capcom,Platform,1987,Europa,0.08
Mega Man,NES,Capcom,Platform,1987,Japon,0.27
Mega Man,NES,Capcom,Platform,1987,NorteAmerica,0.45
Mega Man,NES,Capcom,Platform,1987,Otros,0.01
Dragon Warrior II,NES,Enix Corporation,Role-Playing,1987,Europa,0
Dragon Warrior II,NES,Enix Corporation,Role-Playing,1987,Japon,2.41
Dragon Warrior II,NES,Enix Corporation,Role-Playing,1987,NorteAmerica,0.15
Dragon Warrior II,NES,Enix Corporation,Role-Playing,1987,Otros,0
Castlevania II: Simon's Quest,NES,Konami Digital Entertainment,Platform,1987,Europa,0.06
Castlevania II: Simon's Quest,NES,Konami Digital Entertainment,Platform,1987,Japon,0.42
Castlevania II: Simon's Quest,NES,Konami Digital Entertainment,Platform,1987,NorteAmerica,0.45
Castlevania II: Simon's Quest,NES,Konami Digital Entertainment,Platform,1987,Otros,0
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Namco Bandai Games,Role-Playing,1987,Europa,0
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Namco Bandai Games,Role-Playing,1987,Japon,1.25
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Namco Bandai Games,Role-Playing,1987,NorteAmerica,0
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Namco Bandai Games,Role-Playing,1987,Otros,0
Pro Yakyuu Family Stadium '87,NES,Namco Bandai Games,Sports,1987,Europa,0
Pro Yakyuu Family Stadium '87,NES,Namco Bandai Games,Sports,1987,Japon,1.3
Pro Yakyuu Family Stadium '87,NES,Namco Bandai Games,Sports,1987,NorteAmerica,0.12
Pro Yakyuu Family Stadium '87,NES,Namco Bandai Games,Sports,1987,Otros,0
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,1987,Europa,0.5
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,1987,Japon,1.61
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,1987,NorteAmerica,2.19
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,1987,Otros,0.08
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,1987,Europa,0.47
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,1987,Japon,0.45
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,1987,NorteAmerica,2.03
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,1987,Otros,0.07
Pro Wrestling,NES,Nintendo,Fighting,1987,Europa,0.18
Pro Wrestling,NES,Nintendo,Fighting,1987,Japon,1.42
Pro Wrestling,NES,Nintendo,Fighting,1987,NorteAmerica,0.77
Pro Wrestling,NES,Nintendo,Fighting,1987,Otros,0.03
Volleyball,NES,Nintendo,Sports,1987,Europa,0.03
Volleyball,NES,Nintendo,Sports,1987,Japon,1.98
Volleyball,NES,Nintendo,Sports,1987,NorteAmerica,0.14
Volleyball,NES,Nintendo,Sports,1987,Otros,0
Final Fantasy,NES,SquareSoft,Role-Playing,1987,Europa,0
Final Fantasy,NES,SquareSoft,Role-Playing,1987,Japon,0.52
Final Fantasy,NES,SquareSoft,Role-Playing,1987,NorteAmerica,0.32
Final Fantasy,NES,SquareSoft,Role-Playing,1987,Otros,0
Rampage,2600,Activision,Action,1988,Europa,0.01
Rampage,2600,Activision,Action,1988,Japon,0
Rampage,2600,Activision,Action,1988,NorteAmerica,0.22
Rampage,2600,Activision,Action,1988,Otros,0
River Raid II,2600,Activision,Shooter,1988,Europa,0.03
River Raid II,2600,Activision,Shooter,1988,Japon,0
River Raid II,2600,Activision,Shooter,1988,NorteAmerica,0.47
River Raid II,2600,Activision,Shooter,1988,Otros,0.01
Mega Man 2,NES,Capcom,Action,1988,Europa,0.15
Mega Man 2,NES,Capcom,Action,1988,Japon,0.42
Mega Man 2,NES,Capcom,Action,1988,NorteAmerica,0.93
Mega Man 2,NES,Capcom,Action,1988,Otros,0.01
Disney's DuckTales,GB,Capcom,Platform,1988,Europa,0.23
Disney's DuckTales,GB,Capcom,Platform,1988,Japon,0.35
Disney's DuckTales,GB,Capcom,Platform,1988,NorteAmerica,0.82
Disney's DuckTales,GB,Capcom,Platform,1988,Otros,0.03
Dragon Warrior III,NES,Enix Corporation,Role-Playing,1988,Europa,0
Dragon Warrior III,NES,Enix Corporation,Role-Playing,1988,Japon,3.77
Dragon Warrior III,NES,Enix Corporation,Role-Playing,1988,NorteAmerica,0.1
Dragon Warrior III,NES,Enix Corporation,Role-Playing,1988,Otros,0
SimCity,PC,Maxis,Simulation,1988,Europa,0.02
SimCity,PC,Maxis,Simulation,1988,Japon,0
SimCity,PC,Maxis,Simulation,1988,NorteAmerica,0
SimCity,PC,Maxis,Simulation,1988,Otros,0.01
Dragon Ball: Daimaou Fukkatsu,NES,Namco Bandai Games,Role-Playing,1988,Europa,0
Dragon Ball: Daimaou Fukkatsu,NES,Namco Bandai Games,Role-Playing,1988,Japon,1.25
Dragon Ball: Daimaou Fukkatsu,NES,Namco Bandai Games,Role-Playing,1988,NorteAmerica,0
Dragon Ball: Daimaou Fukkatsu,NES,Namco Bandai Games,Role-Playing,1988,Otros,0
Pro Yakyuu Family Stadium '88,NES,Namco Bandai Games,Sports,1988,Europa,0
Pro Yakyuu Family Stadium '88,NES,Namco Bandai Games,Sports,1988,Japon,1.08
Pro Yakyuu Family Stadium '88,NES,Namco Bandai Games,Sports,1988,NorteAmerica,0.1
Pro Yakyuu Family Stadium '88,NES,Namco Bandai Games,Sports,1988,Otros,0
Donkey Kong Classics,NES,Nintendo,Platform,1988,Europa,0.14
Donkey Kong Classics,NES,Nintendo,Platform,1988,Japon,0.81
Donkey Kong Classics,NES,Nintendo,Platform,1988,NorteAmerica,0.59
Donkey Kong Classics,NES,Nintendo,Platform,1988,Otros,0.02
Super Mario Bros. 2,NES,Nintendo,Platform,1988,Europa,1.18
Super Mario Bros. 2,NES,Nintendo,Platform,1988,Japon,0.7
Super Mario Bros. 2,NES,Nintendo,Platform,1988,NorteAmerica,5.39
Super Mario Bros. 2,NES,Nintendo,Platform,1988,Otros,0.19
Super Mario Bros. 3,NES,Nintendo,Platform,1988,Europa,3.44
Super Mario Bros. 3,NES,Nintendo,Platform,1988,Japon,3.84
Super Mario Bros. 3,NES,Nintendo,Platform,1988,NorteAmerica,9.54
Super Mario Bros. 3,NES,Nintendo,Platform,1988,Otros,0.46
Tetris,NES,Nintendo,Puzzle,1988,Europa,0.69
Tetris,NES,Nintendo,Puzzle,1988,Japon,1.81
Tetris,NES,Nintendo,Puzzle,1988,NorteAmerica,2.97
Tetris,NES,Nintendo,Puzzle,1988,Otros,0.11
R.C. Pro-Am,NES,Nintendo,Racing,1988,Europa,0.38
R.C. Pro-Am,NES,Nintendo,Racing,1988,Japon,0.19
R.C. Pro-Am,NES,Nintendo,Racing,1988,NorteAmerica,1.47
R.C. Pro-Am,NES,Nintendo,Racing,1988,Otros,0.1
Ice Hockey,NES,Nintendo,Sports,1988,Europa,0.32
Ice Hockey,NES,Nintendo,Sports,1988,Japon,0.78
Ice Hockey,NES,Nintendo,Sports,1988,NorteAmerica,1.27
Ice Hockey,NES,Nintendo,Sports,1988,Otros,0.05
Final Fantasy II,NES,SquareSoft,Role-Playing,1988,Europa,0
Final Fantasy II,NES,SquareSoft,Role-Playing,1988,Japon,0.76
Final Fantasy II,NES,SquareSoft,Role-Playing,1988,NorteAmerica,0
Final Fantasy II,NES,SquareSoft,Role-Playing,1988,Otros,0
Double Dragon,2600,Activision,Action,1989,Europa,0.02
Double Dragon,2600,Activision,Action,1989,Japon,0
Double Dragon,2600,Activision,Action,1989,NorteAmerica,0.45
Double Dragon,2600,Activision,Action,1989,Otros,0.01
Klax,2600,Atari,Puzzle,1989,Europa,0.01
Klax,2600,Atari,Puzzle,1989,Japon,0
Klax,2600,Atari,Puzzle,1989,NorteAmerica,0.14
Klax,2600,Atari,Puzzle,1989,Otros,0
Disney's DuckTales,NES,Capcom,Platform,1989,Europa,0.3
Disney's DuckTales,NES,Capcom,Platform,1989,Japon,0.42
Disney's DuckTales,NES,Capcom,Platform,1989,NorteAmerica,0.91
Disney's DuckTales,NES,Capcom,Platform,1989,Otros,0.04
Adventures of Lolo,NES,HAL Laboratory,Puzzle,1989,Europa,0
Adventures of Lolo,NES,HAL Laboratory,Puzzle,1989,Japon,0
Adventures of Lolo,NES,HAL Laboratory,Puzzle,1989,NorteAmerica,0.06
Adventures of Lolo,NES,HAL Laboratory,Puzzle,1989,Otros,0
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989,Europa,0.07
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989,Japon,0.37
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989,NorteAmerica,0.4
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989,Otros,0.01
Famicom Jump: Eiyuu Retsuden,NES,Namco Bandai Games,Role-Playing,1989,Europa,0
Famicom Jump: Eiyuu Retsuden,NES,Namco Bandai Games,Role-Playing,1989,Japon,1.1
Famicom Jump: Eiyuu Retsuden,NES,Namco Bandai Games,Role-Playing,1989,NorteAmerica,0
Famicom Jump: Eiyuu Retsuden,NES,Namco Bandai Games,Role-Playing,1989,Otros,0
Yakuman,GB,Nintendo,Misc,1989,Europa,0
Yakuman,GB,Nintendo,Misc,1989,Japon,1.28
Yakuman,GB,Nintendo,Misc,1989,NorteAmerica,0
Yakuman,GB,Nintendo,Misc,1989,Otros,0
Super Mario Land,GB,Nintendo,Platform,1989,Europa,2.71
Super Mario Land,GB,Nintendo,Platform,1989,Japon,4.18
Super Mario Land,GB,Nintendo,Platform,1989,NorteAmerica,10.83
Super Mario Land,GB,Nintendo,Platform,1989,Otros,0.42
Alleyway,GB,Nintendo,Puzzle,1989,Europa,0.38
Alleyway,GB,Nintendo,Puzzle,1989,Japon,0.55
Alleyway,GB,Nintendo,Puzzle,1989,NorteAmerica,0.96
Alleyway,GB,Nintendo,Puzzle,1989,Otros,0.05
Dr. Mario,GB,Nintendo,Puzzle,1989,Europa,0.96
Dr. Mario,GB,Nintendo,Puzzle,1989,Japon,2
Dr. Mario,GB,Nintendo,Puzzle,1989,NorteAmerica,2.18
Dr. Mario,GB,Nintendo,Puzzle,1989,Otros,0.2
Tetris,GB,Nintendo,Puzzle,1989,Europa,2.26
Tetris,GB,Nintendo,Puzzle,1989,Japon,4.22
Tetris,GB,Nintendo,Puzzle,1989,NorteAmerica,23.2
Tetris,GB,Nintendo,Puzzle,1989,Otros,0.58
SolarStriker,GB,Nintendo,Shooter,1989,Europa,0.39
SolarStriker,GB,Nintendo,Shooter,1989,Japon,0.36
SolarStriker,GB,Nintendo,Shooter,1989,NorteAmerica,0.4
SolarStriker,GB,Nintendo,Shooter,1989,Otros,0.04
Baseball,GB,Nintendo,Sports,1989,Europa,0.27
Baseball,GB,Nintendo,Sports,1989,Japon,0.65
Baseball,GB,Nintendo,Sports,1989,NorteAmerica,0.66
Baseball,GB,Nintendo,Sports,1989,Otros,0.03
Golf,GB,Nintendo,Sports,1989,Europa,0.33
Golf,GB,Nintendo,Sports,1989,Japon,0.92
Golf,GB,Nintendo,Sports,1989,NorteAmerica,0.83
Golf,GB,Nintendo,Sports,1989,Otros,0.04
Tennis,GB,Nintendo,Sports,1989,Europa,0.3
Tennis,GB,Nintendo,Sports,1989,Japon,0.9
Tennis,GB,Nintendo,Sports,1989,NorteAmerica,0.75
Tennis,GB,Nintendo,Sports,1989,Otros,0.04
Teenage Mutant Ninja Turtles,NES,Palcom,Action,1989,Europa,0.44
Teenage Mutant Ninja Turtles,NES,Palcom,Action,1989,Japon,0.31
